source,target,edge_track_name,spotify_track_name,spotify_artists,track_name_conincides,artists_coincides,id,preview,error
Kabasaki,Bejo,Alboroto,Alboroto,"Kabasaki, Bejo, Daniyel",TRUE,TRUE,3kAtu4oZStIAEnzegKM5ch,https://p.scdn.co/mp3-preview/19b43cc585e801f4638a9b7cf19e4f7b5c3d1c3c?cid=774b29d4f13844c495f206cafdad9c86,
Kabasaki,Mala Rodríguez,No Vales Na,No Vales Na,"Kabasaki, Mala Rodríguez",TRUE,TRUE,2pbCTlRctSRKsQ2m85SXbQ,https://p.scdn.co/mp3-preview/15df0cf17c49175c6a7aac4f59db781ebbab0206?cid=774b29d4f13844c495f206cafdad9c86,
Kabasaki,Maikel Delacalle,Naiky,Naiky,"Marconi Impara, Maikel Delacalle, Kabasaki",TRUE,TRUE,4mjCmn2Mepi8NpkjWicWwf,https://p.scdn.co/mp3-preview/5d92dcc6c5fce6be8dd0334a796728c26b2eb779?cid=774b29d4f13844c495f206cafdad9c86,
Kabasaki,Orslok,space cowboy,space cowboy,"Kabasaki, Orslok",TRUE,TRUE,69zWIKk4BY5cPvz1lUCkkk,https://p.scdn.co/mp3-preview/3531f7746bf31af816a4b3c03506175f74af722c?cid=774b29d4f13844c495f206cafdad9c86,
Juancho Marqués,Natos y Waor,London (feat. InnerCut),London (feat. InnerCut),"Juancho Marqués, Natos y Waor, InnerCut",TRUE,TRUE,3ECIJbelHa0SrE6QFXsbFi,https://p.scdn.co/mp3-preview/18e8855860d2eaff0ef63965c408259e855fb72f?cid=774b29d4f13844c495f206cafdad9c86,
Juancho Marqués,Cruz Cafuné,Berlín (feat. InnerCut),Berlín (feat. InnerCut),"Juancho Marqués, Cruz Cafuné, InnerCut",TRUE,TRUE,41E0H7lPLJQEBjAkBXtdmb,https://p.scdn.co/mp3-preview/415c428678ba3f9d1b5b49e9603cd279bc19249c?cid=774b29d4f13844c495f206cafdad9c86,
Juancho Marqués,Recycled J,Ibiza (feat. InnerCut),Ibiza (feat. InnerCut),"Juancho Marqués, Recycled J, InnerCut",TRUE,TRUE,2Rdjmw1ojkuB4FRZBkCrnQ,https://p.scdn.co/mp3-preview/0f14bfb916144419d2ae7017eed35a21c61b7578?cid=774b29d4f13844c495f206cafdad9c86,
Juancho Marqués,Don Patricio,Benicàssim (feat. InnerCut),Benicàssim (feat. InnerCut),"Juancho Marqués, Don Patricio, InnerCut",TRUE,TRUE,6dQ4XjdfaEodjTlvyn6g6A,https://p.scdn.co/mp3-preview/c350ddbfc9983511b2e3c33ffd28176ce1212425?cid=774b29d4f13844c495f206cafdad9c86,
Soge Culebra,Beret,Distancia (feat. Beret),Distancia (feat. Beret),"Soge Culebra, Beret",TRUE,TRUE,0IS07LOv3gA5ZA4gFdchcA,https://p.scdn.co/mp3-preview/3b5f0d7b9dabb73cc89b82ea10b4c6dfa4467743?cid=774b29d4f13844c495f206cafdad9c86,
Soge Culebra,Kaze,Lo que vendrá (feat. Kaze),Lo que vendrá (feat. Kaze),"Soge Culebra, Kaze",TRUE,TRUE,5vFogC0fvd2KU9ibKWv1ek,https://p.scdn.co/mp3-preview/78f7fe9e2f80012a7bfc7dce2d0f2db5851ed2e8?cid=774b29d4f13844c495f206cafdad9c86,
Soge Culebra,Mora,7 Lágrimas - Remix,7 Lágrimas - Remix,"Soge Culebra, Mora, GARABATTO",TRUE,TRUE,3wlX0yg6NRMDPwOvdPmuLn,https://p.scdn.co/mp3-preview/800b91470b47ccee4ac7fa023de461944ad74d60?cid=774b29d4f13844c495f206cafdad9c86,
Soge Culebra,Dollar Selmouni,Se Apagó la Luz,Se Apagó la Luz,"Soge Culebra, Dollar Selmouni",TRUE,TRUE,0cev8MMOm4icrJmWRiISww,https://p.scdn.co/mp3-preview/01146c738e048ad71a4214a17979bc5fda8c32f6?cid=774b29d4f13844c495f206cafdad9c86,
Soge Culebra,Sebastián Cortés,calor - remix,calor - remix,"daniel sabater, Soge Culebra, Sebastián Cortés, Vic Mirallas",TRUE,TRUE,4VSczQZKlJkKK1RcFBftj2,https://p.scdn.co/mp3-preview/1b9cefbdf393da70266ca7131230c1ba1511187d?cid=774b29d4f13844c495f206cafdad9c86,
Soge Culebra,Walls,Cuando me mirabas (feat. Walls & Pol Granch),Cuando me mirabas (feat. Walls & Pol Granch),"Soge Culebra, Walls, Pol Granch",TRUE,TRUE,1akEaxH5bcmb6AnT22zgWk,https://p.scdn.co/mp3-preview/f23293b703caf503bed537ad06c03bf9be63d633?cid=774b29d4f13844c495f206cafdad9c86,
Soge Culebra,Alex Ubago,Maldito miedo (feat. Soge Culebra),Maldito miedo (feat. Soge Culebra),"Alex Ubago, Soge Culebra",TRUE,TRUE,1oGkFC08hfifH5qkgTlOzT,https://p.scdn.co/mp3-preview/44cf130b0519cd61166778be66beb6dc00e422ca?cid=774b29d4f13844c495f206cafdad9c86,
Tranzas,Luny Tunes,La BebeYYY,La BebeYYY,"Zurdok, Tranzas, Luny Tunes",TRUE,TRUE,6Wj9iG2myfKr6fHslzihvu,https://p.scdn.co/mp3-preview/62b2ff1d3427295893bcdaf77a351ad05bab61d9?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,Bejo,Marcha - Remix,Marcha - Remix,"Pepe : Vizio, Bejo, Pedro LaDroga, Chacho Brodas",TRUE,TRUE,2vg6NORBcfnHr5lAF53hQM,https://p.scdn.co/mp3-preview/2b886672e905d35f718d6cdee9263cd63f5cbd63?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,Camin,Tentándome (00:12 am),Tentándome (00:12 am),"Pepe : Vizio, Camin, David Marley",TRUE,TRUE,4TGP3qK980h7BxvXOKU1vz,https://p.scdn.co/mp3-preview/a5814b65dcea90f4349ad663e15b2df3b0e4ca25?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,DELLAFUENTE,Mentiras,Mentiras,"Pepe : Vizio, DELLAFUENTE, KIDDO",TRUE,TRUE,7hTAPDYgLvk4bdidaVteZ2,https://p.scdn.co/mp3-preview/64725da558e828c19dc89aca4ce05025a0209e75?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,Rels B,No Es Igual,No Es Igual,"Pepe : Vizio, Rels B, KIDDO, Flavio Rodriguez",TRUE,TRUE,7nUCwLw4TJvqmsIDq8kyky,https://p.scdn.co/mp3-preview/d1164f0ae7e381670392bafd7c5d35da9109eef8?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,Cookin Soul,Relajao,Relajao,"Pepe : Vizio, KIDDO, Cookin Soul",TRUE,TRUE,01Vs1zVUGqzrbv18aMIRNA,https://p.scdn.co/mp3-preview/d950f6469fcd80b572e8ba039a4c442d134a8e1a?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,Don Patricio,Simple,Simple,"Pepe : Vizio, Don Patricio, VMENSESBRVND",TRUE,TRUE,5JPD5vrHi5G2G3bRsVuxaz,https://p.scdn.co/mp3-preview/1e104e862cd415e86099ce466826ae7ea78d7ba6?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,Delaossa,El Patio,El Patio,"Pepe : Vizio, Delaossa, KIDDO",TRUE,TRUE,0PtLrH95CQ2lKf6pym5LmA,https://p.scdn.co/mp3-preview/5d05407aab0172c5fcd468c74896a712a8e5876b?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,Denom,Con el Demonio,Con el Demonio,"Denom, Pepe : Vizio, Los del Control",TRUE,TRUE,1dNjzsNlQXOq2ro5IbpZjH,https://p.scdn.co/mp3-preview/89ca376d591b5f23a55636dc6da9e0c3af82b121?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,Kabasaki,La + Bellaka,La + Bellaka,"Kabasaki, Yassir, Pepe : Vizio",TRUE,TRUE,4dQAYNj5lu1j0EDrtysOlO,https://p.scdn.co/mp3-preview/d323ae4a08722c8d65f3e4f2cb416ec13d6161dc?cid=774b29d4f13844c495f206cafdad9c86,
Pepe : Vizio,Selecta,Pa Poder,Tomaré Para Olvidar,Grupo Karicia,FALSE,FALSE,2lezj8H3xWEqa83WmGXTKJ,https://p.scdn.co/mp3-preview/e065e4dab84e741898c45bc2beb6a6f52e9bd77f?cid=774b29d4f13844c495f206cafdad9c86,
Cabas,Andrés Calamaro,Lo Que Dejamos Atras,Lo Que Dejamos Atras,"Cabas, Andrés Calamaro",TRUE,TRUE,3IomnA4Sue4JC7i7XF345W,https://p.scdn.co/mp3-preview/e5ed7cd1e5910aa9d1d275f707fdee684d384bd1?cid=774b29d4f13844c495f206cafdad9c86,
Cabas,Bunbury,Bolita De Trapo,Bolita De Trapo,"Cabas, Bunbury",TRUE,TRUE,1WN60t0Q63H6RyG8wLmMcN,https://p.scdn.co/mp3-preview/350e53f2ecde355c6df087590df42d76b2ee334c?cid=774b29d4f13844c495f206cafdad9c86,
Cabas,Orishas,He pecado (feat. Bunbury y Orishas),He pecado (feat. Bunbury y Orishas),"Cabas, Bunbury, Orishas",TRUE,TRUE,6UIHk7W6LNSRsMmu5hUdjb,https://p.scdn.co/mp3-preview/fdf525742355fc3c0e69620e4d2631a2e8b21fee?cid=774b29d4f13844c495f206cafdad9c86,
Cabas,Descemer Bueno,Rompe Los Niveles,Rompe Los Niveles,"Cabas, Descemer Bueno",TRUE,TRUE,2zP8GCl332Vxtx0XTi8M4H,https://p.scdn.co/mp3-preview/e35a5252b87f13c8e6a8c579adc196979ce16609?cid=774b29d4f13844c495f206cafdad9c86,
Hillsong en Español,Un Corazón,"Indescribable (feat. Un Corazón, WHATUPRG)",Indescribable (feat. Un Corazón & WHATUPRG) - Studio,"Hillsong Young & Free, Un Corazón, WHATUPRG",FALSE,FALSE,46YrjHjQPinBjMDJ5VWung,https://p.scdn.co/mp3-preview/77c276e609bfb273d1ce46943607a621b2288959?cid=774b29d4f13844c495f206cafdad9c86,
Hillsong en Español,Marcos Witt,Sobrenatural,Sobrenatural,"Hillsong en Español, Marcos Witt",TRUE,TRUE,7Gq7a4Ci7Jycxm0vUQ7dwy,https://p.scdn.co/mp3-preview/aee3efe97ff98e86ef137147cb2c8b6a3a1099e4?cid=774b29d4f13844c495f206cafdad9c86,
Hillsong en Español,Marco Barrientos,Cantamos Aleluya,Cantamos Aleluya,"Hillsong en Español, Marco Barrientos",TRUE,TRUE,3374Sue882MeOk2PJ6iYmT,https://p.scdn.co/mp3-preview/f987e68c9db24d94cd748a792eb75a364e3fe962?cid=774b29d4f13844c495f206cafdad9c86,
Hillsong en Español,Alex Campos,Te Alabaré,Te Alabaré,"Hillsong en Español, Alex Campos",TRUE,TRUE,7cntFZT8Ckz9YJ49D1ZyyI,https://p.scdn.co/mp3-preview/56142e26103f5eec711850d250e6b3c12d9c6fad?cid=774b29d4f13844c495f206cafdad9c86,
Las Pelotas,Raly Barrionuevo,Capitán América - En Vivo,Capitán América - En Vivo,"Las Pelotas, Emiliano Brancciari, Raly Barrionuevo",TRUE,TRUE,6v9n4qF0KNnWupzRtWS2Q5,https://p.scdn.co/mp3-preview/c2a484bfbfde1720c63225a83c09c133fdab2de7?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,Blasfem,Zenit,Zenit,"Ayax y Prok, Blasfem",TRUE,TRUE,01T6sBu7sH9ptbJcDw43Go,https://p.scdn.co/mp3-preview/5bdbd85bdd99298ffc176ceb61ff4fe9122d6ce9?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,Dollar Selmouni,Guajiro,Guajiro,"Ayax y Prok, Dollar Selmouni, Dj Keru",TRUE,TRUE,609cIr1XRRW2CugWafHTWi,https://p.scdn.co/mp3-preview/e543da8c13fbc804abd5e46883f43ebe82a0945b?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,Foyone,"Criminal (feat. Hueco Prods, FERNANDOCOSTA, Hard GZ, Foyone)","Criminal (feat. Hueco Prods, FERNANDOCOSTA, Hard GZ, Foyone)","Ayax y Prok, FERNANDOCOSTA, Foyone, Hard GZ, Hueco Prods",TRUE,TRUE,4ErUYzcJhKf7S4mqJKjldP,https://p.scdn.co/mp3-preview/9727a39a8a2c5b56d523881f02ab3f0ded191808?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,Israel B,Casino,Casino,"Ayax y Prok, FERNANDOCOSTA, Israel B",TRUE,TRUE,3ADahHcnPqi7AODqngGjcQ,https://p.scdn.co/mp3-preview/a1ec9af9308249cee1cb197d4f047b539cb45bc3?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,LOWLIGHT,Esto es el Prok,Esto es el Prok,"Ayax y Prok, Sceno, LOWLIGHT, Blasfem",TRUE,TRUE,5Vk9F4a8uPcEuEHh8VHox4,https://p.scdn.co/mp3-preview/5b547a8a1624844440d808d264a8be4ca97f0bd5?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,Homer El Mero Mero,Pura Sangre,Pura Sangre,"Ayax y Prok, Homer El Mero Mero",TRUE,TRUE,1cP8eoSwHqC8XZIIdZfa8f,https://p.scdn.co/mp3-preview/6589240ae2bc622bd197d0bd41c2129f35e3332c?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,Cookin Soul,Amigos (feat. Cookin Soul),Amigos (feat. Cookin Soul),"Ayax y Prok, Cookin Soul",TRUE,TRUE,1MUFi8meZqxPCefkgTk88A,https://p.scdn.co/mp3-preview/bfd11cd78f6ac17d70bc14b952e81057e5f797dc?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,Hard GZ,"Criminal (feat. Hueco Prods, FERNANDOCOSTA, Hard GZ, Foyone)","Criminal (feat. Hueco Prods, FERNANDOCOSTA, Hard GZ, Foyone)","Ayax y Prok, FERNANDOCOSTA, Foyone, Hard GZ, Hueco Prods",TRUE,TRUE,4ErUYzcJhKf7S4mqJKjldP,https://p.scdn.co/mp3-preview/9727a39a8a2c5b56d523881f02ab3f0ded191808?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,Juancho Marqués,"Ay, si juzgásemos... (feat. Juancho Marqués, Sceno)","Ay, si juzgásemos... (feat. Juancho Marqués, Sceno)","Ayax y Prok, Juancho Marqués, Sceno",TRUE,TRUE,0ceIpovyd7tAQdiT5Xb97e,https://p.scdn.co/mp3-preview/e2cfbf82a4b6ad7aee3ef0d5312bea2c46c72672?cid=774b29d4f13844c495f206cafdad9c86,
Ayax y Prok,Easy-S,Funeral,Funeral,"Ayax y Prok, Easy-S",TRUE,TRUE,1lNcmA6Wmgls8m8Ee1oHHb,https://p.scdn.co/mp3-preview/a26a491affa40b857a320a10496e95d09d6b26bc?cid=774b29d4f13844c495f206cafdad9c86,
Blasfem,Ayax y Prok,La Isla del Encanto (feat. FERNANDOCOSTA),La Isla del Encanto (feat. FERNANDOCOSTA),"Blasfem, Ayax y Prok, FERNANDOCOSTA",TRUE,TRUE,5ZTqmIutlqPTWR7fJ2ipWp,https://p.scdn.co/mp3-preview/cbd6a0d308b4ac3bcd1344bd858263003fd89ed0?cid=774b29d4f13844c495f206cafdad9c86,
Blasfem,Recycled J,Palomas,Palomas,"Blasfem, Recycled J",TRUE,TRUE,5UWelqcMu7haiXz4A7encR,https://p.scdn.co/mp3-preview/85fa13252236831a1acfa2616a9696c788afe57f?cid=774b29d4f13844c495f206cafdad9c86,
Blasfem,Dollar Selmouni,Pide lo que quieras,Pide lo que quieras,"Blasfem, Dollar Selmouni",TRUE,TRUE,6uEXT9v9uFWHeS0uHxV0oA,https://p.scdn.co/mp3-preview/9fb74d99a8f3b0a590aea4e433fb97eb211728eb?cid=774b29d4f13844c495f206cafdad9c86,
Blasfem,Hard GZ,XXL,XXL,"Blasfem, Hard GZ",TRUE,TRUE,1CMsTXLikr4GO45AIoqH2t,https://p.scdn.co/mp3-preview/26a9eed7f1527adfee406e56bc6bb6bce9d4d222?cid=774b29d4f13844c495f206cafdad9c86,
Blasfem,Easy-S,Burnout,Burnout,"Blasfem, Easy-S",TRUE,TRUE,0gCGg1BngnzigEwm0XUJ7C,https://p.scdn.co/mp3-preview/1011b3fa113039e9ea3f9cd23bc5b9a12df9ccec?cid=774b29d4f13844c495f206cafdad9c86,
Blasfem,Bejo,Lo que hay,Lo que hay,"Blasfem, Bejo, Geni Colegui",TRUE,TRUE,5nVvLT78CYsuny5LDDIOOo,https://p.scdn.co/mp3-preview/21136d36a9fa095f0453b7bef556f6157ced09d2?cid=774b29d4f13844c495f206cafdad9c86,
Blasfem,Foyone,Man On The Moon,Man On The Moon,"Foyone, Sceno, Blasfem",TRUE,TRUE,51H6AVeUAybOfvVukBMVqQ,https://p.scdn.co/mp3-preview/d865f69c7fa53672cf5c8b8658dd4f6494699b6f?cid=774b29d4f13844c495f206cafdad9c86,
Blasfem,Juancho Marqués,Luna Menguante,Luna Menguante,"Blasfem, Juancho Marqués",TRUE,TRUE,1ZHbODwUBoXoBVRYBWrfCq,https://p.scdn.co/mp3-preview/988c13278d1bb827e44145553cba1b7deb86d048?cid=774b29d4f13844c495f206cafdad9c86,
Blasfem,Homer El Mero Mero,Criminales,Criminales,"Blasfem, Homer El Mero Mero",TRUE,TRUE,2CF1e963WG1rXJyVDNYx0s,https://p.scdn.co/mp3-preview/c15a7441232031c18756f1306e8e4c84750b4bce?cid=774b29d4f13844c495f206cafdad9c86,
Cookin Soul,Bejo,GUAGUAGUA,GUAGUAGUA,"Bejo, Cookin Soul, Mucho Muchacho",TRUE,TRUE,4ZB3gR99d4EFIu1TNBPOt9,https://p.scdn.co/mp3-preview/fefe6d94df7349be78f047ec4b18c6398d80c765?cid=774b29d4f13844c495f206cafdad9c86,
Hard GZ,Nikone,Lo Real,Lo Real,"Hard GZ, Nikone, Dualy",TRUE,TRUE,6Z1tZjQzSgEVoLYc5FE7pw,https://p.scdn.co/mp3-preview/cb3d6e46948d7f9793b0eac7c200022bb75879fe?cid=774b29d4f13844c495f206cafdad9c86,
Hard GZ,Lupita's Friends,Love,Love,"Hard GZ, Lupita's Friends, Lil GZ, Tee Amara",TRUE,TRUE,3wm27SCXXbKtLVv1B6JLFN,https://p.scdn.co/mp3-preview/c1b89d3b7052057e829a8a6c8a81086df84a806a?cid=774b29d4f13844c495f206cafdad9c86,
Hard GZ,Delaossa,Dime Cuánto,Dime Cuánto,"Hard GZ, Lupita's Friends, Delaossa",TRUE,TRUE,3n3TDn3kaH4Avp8NG7LVtq,https://p.scdn.co/mp3-preview/5443136f0aac5d82339b6ae850e41af3707ffbb6?cid=774b29d4f13844c495f206cafdad9c86,
Hard GZ,ToteKing,Escuela,Escuela,"Hard GZ, Lil GZ, ToteKing",TRUE,TRUE,5S3Y12ouNYbYLHbHJ5PnB8,https://p.scdn.co/mp3-preview/6e92a8b9f356b9c0cdc16b5605a039793120fcbe?cid=774b29d4f13844c495f206cafdad9c86,
Hard GZ,Dollar Selmouni,Cae la Noche,Cae la Noche,"Hard GZ, Dollar Selmouni",TRUE,TRUE,5o7b90Y6y5kSrB15Tbjnip,https://p.scdn.co/mp3-preview/999be09df78e36e1d5896d31e97b75227f4205ae?cid=774b29d4f13844c495f206cafdad9c86,
Easy-S,J.Moods,La Placita,La Placita,"Delaossa, Easy-S, J.Moods",TRUE,TRUE,5ZmmNBKHKLDureKMGrRHCJ,https://p.scdn.co/mp3-preview/3c808ce9f34fe6c6bf4e338aa8afc5c726f14ba7?cid=774b29d4f13844c495f206cafdad9c86,
Easy-S,Delaossa,La Placita,La Placita,"Delaossa, Easy-S, J.Moods",TRUE,TRUE,5ZmmNBKHKLDureKMGrRHCJ,https://p.scdn.co/mp3-preview/3c808ce9f34fe6c6bf4e338aa8afc5c726f14ba7?cid=774b29d4f13844c495f206cafdad9c86,
Easy-S,Cruz Cafuné,Too Late Freestyle - Remix,Too Late Freestyle - Remix,"Easy-S, Cruz Cafuné, Abhir Hathi",TRUE,TRUE,2Ed9a8vUMrmlE50ImGlG1G,https://p.scdn.co/mp3-preview/a4e6e87a89ea38400f4993003d8f14464906ce1c?cid=774b29d4f13844c495f206cafdad9c86,
Easy-S,ToteKing,Brindis,Brindis,"ToteKing, Easy-S",TRUE,TRUE,0A7D6XTMWcwrzdSjhBIx0D,https://p.scdn.co/mp3-preview/bc609ac98c0b0999a41c7e8990184757068cbe00?cid=774b29d4f13844c495f206cafdad9c86,
Easy-S,Abhir Hathi,Too Late Freestyle - Remix,Too Late Freestyle - Remix,"Easy-S, Cruz Cafuné, Abhir Hathi",TRUE,TRUE,2Ed9a8vUMrmlE50ImGlG1G,https://p.scdn.co/mp3-preview/a4e6e87a89ea38400f4993003d8f14464906ce1c?cid=774b29d4f13844c495f206cafdad9c86,
Easy-S,Ayax y Prok,Funeral,"Love Is All Around - From ""Four Weddings And A Funeral""",Wet Wet Wet,FALSE,FALSE,0PCGfA36HrVPmsBZJ57zOU,https://p.scdn.co/mp3-preview/31faf7e8e2a9a08e686f466271693761d41a80d7?cid=774b29d4f13844c495f206cafdad9c86,
Easy-S,Lupita's Friends,777 - Remix,777 - Remix,"Lupita's Friends, Easy-S, Delaossa",TRUE,TRUE,10kvUjvTiyyhWVtetEGjDs,https://p.scdn.co/mp3-preview/bbec67cc98be6108d77c8e94f98f52221f492630?cid=774b29d4f13844c495f206cafdad9c86,
Stan Getz,Antônio Carlos Jobim,Doralice - Stereo Version,Doralice - Stereo Version,"Stan Getz, João Gilberto, Antônio Carlos Jobim",TRUE,TRUE,0Vl3xr9O5Tm41eTQIOZVSY,https://p.scdn.co/mp3-preview/d77c85479958fb84b7dc2ce57b786858869ecc56?cid=774b29d4f13844c495f206cafdad9c86,
Karen Méndez,FMK,Tú no entiendes,Tú no entiendes,"Karen Méndez, FMK",TRUE,TRUE,0cWfvxTjynyLmYPwoUiM5o,https://p.scdn.co/mp3-preview/5cec45d1565ca5ec52c03e32c2a1fb75fdde2497?cid=774b29d4f13844c495f206cafdad9c86,
Karen Méndez,Fuego,Tóxico,Tóxico,"Karen Méndez, Fuego",TRUE,TRUE,4L1DGTFwv4IUndLo0Ib2PF,https://p.scdn.co/mp3-preview/6892f2a4d3d55843047b8ad3c9eb2baa896e74ed?cid=774b29d4f13844c495f206cafdad9c86,
Karen Méndez,Alex Rose,Tu Turno - Alex Rose Remix,Tu Turno - Alex Rose Remix,"Karen Méndez, Juacko, Alex Rose",TRUE,TRUE,69GAy8DWTseHKJ7y0cEEKH,https://p.scdn.co/mp3-preview/0f6ea34b931311b9b8844fe1662b301185ba235f?cid=774b29d4f13844c495f206cafdad9c86,
Living,Marcos Witt,Grande (A Dios El Padre) feat. Marcos Witt,Grande (A Dios El Padre) feat. Marcos Witt,"Living, Marcos Witt",TRUE,TRUE,1SJex2GHpZdR6EuuA2kC6u,https://p.scdn.co/mp3-preview/db482ab66be0d750aa60ebc70df5ad063e565ecc?cid=774b29d4f13844c495f206cafdad9c86,
Living,Un Corazón,La sombra de tus alas feat. Un Corazón (Ver Acústica),La sombra de tus alas feat. Un Corazón (Ver Acústica),"Living, Un Corazón, Melannie Betancourth, Lucas Consuegra, Jorge Sachez",TRUE,TRUE,1LdsjMcsmy7nkDqoKa7NnV,https://p.scdn.co/mp3-preview/47e6732c8f8e4d1e387f0cf373bb130fc57adfee?cid=774b29d4f13844c495f206cafdad9c86,
Living,Lead,Mi Rey feat. LEAD,Mi Rey feat. LEAD,"Living, Lead, Diego Sandoval/Pedro Pablo Quintero",TRUE,TRUE,5odhbfqdyJDENqBUJg3SYH,https://p.scdn.co/mp3-preview/0faf3f3d990c77e692054d075efcc5f649c135db?cid=774b29d4f13844c495f206cafdad9c86,
Living,Evan Craft,Inagotable feat. Evan Craft (Ver Acústica),Inagotable feat. Evan Craft (Ver Acústica),"Living, Melannie Betancourth, Evan Craft",TRUE,TRUE,33d0OgjcOD0WSfmeql75Ap,https://p.scdn.co/mp3-preview/dbbd27f86c90a04ca91e5ab99bdaa323a9f27eac?cid=774b29d4f13844c495f206cafdad9c86,
Sandra Echeverria,Marc Anthony,La Fuerza Del Destino (with Marc Anthony),La Fuerza Del Destino (with Marc Anthony),"Sandra Echeverria, Marc Anthony",TRUE,TRUE,28L9MeoW3DabVhjZYZjJ95,https://p.scdn.co/mp3-preview/939b69a2d95ea13b4c93534ab1de7a9ea74728f2?cid=774b29d4f13844c495f206cafdad9c86,
Los Abuelos De La Nada,Natalie Perez,Himno de Mi Corazón,Himno de Mi Corazón,"Los Abuelos De La Nada, Hilda Lizarazu, Natalie Perez",TRUE,TRUE,3t5XB1iIGY2tXReruRsOPW,https://p.scdn.co/mp3-preview/5a07d9d8c5956b6cd4fee7da693bf5cc325259e8?cid=774b29d4f13844c495f206cafdad9c86,
Los Abuelos De La Nada,Bandalos Chinos,Guindilla Ardiente,Guindilla Ardiente,"Los Abuelos De La Nada, Bandalos Chinos",TRUE,TRUE,1VGQCKOMbR9351aiQiA9t5,https://p.scdn.co/mp3-preview/d7b02983c7e9405733c2eb246d81887aab6bec20?cid=774b29d4f13844c495f206cafdad9c86,
Los Abuelos De La Nada,El Kuelgue,No Se Desesperen,No Se Desesperen,"Los Abuelos De La Nada, El Kuelgue",TRUE,TRUE,16fQJH72y7KPoLEzIaFXxG,https://p.scdn.co/mp3-preview/53fbf5ee1b0f9dab4743c6e92c17051aeb07f95b?cid=774b29d4f13844c495f206cafdad9c86,
Los Abuelos De La Nada,Benjamín Amadeo,Costumbres Argentinas,Costumbres Argentinas,"Los Abuelos De La Nada, Benjamín Amadeo",TRUE,TRUE,2TVoSla9U8YNknhcgojnfn,https://p.scdn.co/mp3-preview/0d5e5b08f4579de3331b19cb16d61d236b8fe59f?cid=774b29d4f13844c495f206cafdad9c86,
Los Abuelos De La Nada,Los Tipitos,Tristeza de la Ciudad,Tristeza de la Ciudad,"Los Abuelos De La Nada, Los Tipitos",TRUE,TRUE,1jHZji2QbWWHa7q83hxTAl,https://p.scdn.co/mp3-preview/834b658f95ef1771515e4cd967b5066b37479fe8?cid=774b29d4f13844c495f206cafdad9c86,
Benjamín Amadeo,Monsieur Periné,Iluminábamos (feat. Monsieur Periné),Iluminábamos (feat. Monsieur Periné),"Benjamín Amadeo, Monsieur Periné",TRUE,TRUE,4vkfRQ5XMhl0KYVFoR3YxS,https://p.scdn.co/mp3-preview/d18be14787e4726f3c727de0f3dced15e06f7d7a?cid=774b29d4f13844c495f206cafdad9c86,
Benjamín Amadeo,Los Auténticos Decadentes,Las Flores (feat. Los Auténticos Decadentes),Las Flores (feat. Los Auténticos Decadentes),"Benjamín Amadeo, Los Auténticos Decadentes",TRUE,TRUE,6HOoeolSylzuUcPXLlbPtK,https://p.scdn.co/mp3-preview/d0531145f7f403688516f899819b86ed8ef65dac?cid=774b29d4f13844c495f206cafdad9c86,
Benjamín Amadeo,Coti,Magnetismo,Magnetismo,"Benjamín Amadeo, Coti",TRUE,TRUE,0yEdx8dzmiC6MggGn6X2Ho,https://p.scdn.co/mp3-preview/db85c79732857f2e12306773052daf40b145fc32?cid=774b29d4f13844c495f206cafdad9c86,
Benjamín Amadeo,Macaco,Tierra Firme Remix,Tierra Firme Remix,"Benjamín Amadeo, Macaco, Los Pericos",TRUE,TRUE,5kQsLYW6IHsLBfCzOfp5Ay,https://p.scdn.co/mp3-preview/1bef7ce23e328b1234bafc64fd1c2e7e1f256eb3?cid=774b29d4f13844c495f206cafdad9c86,
Benjamín Amadeo,Los Pericos,Tierra Firme Remix,Tierra Firme Remix,"Benjamín Amadeo, Macaco, Los Pericos",TRUE,TRUE,5kQsLYW6IHsLBfCzOfp5Ay,https://p.scdn.co/mp3-preview/1bef7ce23e328b1234bafc64fd1c2e7e1f256eb3?cid=774b29d4f13844c495f206cafdad9c86,
