,source,target,weight,track_name,artists,preview,source_id,target_id,track_id
5100,Leebrian,Brray,2,No Fue - Remix,"Leebrian, Cauty, Rauw Alejandro, Brray, Feid",https://p.scdn.co/mp3-preview/ad205b085c81277f4e66be2b213a28875a5fac59?cid=774b29d4f13844c495f206cafdad9c86,40lro6xpFS9TxV2uC7yvs4,1GKIlPFdcewHtpDVCQ8zmJ,3b2STpVG1wHiZJ7u6hvmoR
5101,Leebrian,Eladio Carrion,1,Tren Thomas,"Leebrian, Eladio Carrion",https://p.scdn.co/mp3-preview/276ddc242b2bd4a793588e6d49be6c3083ad71b1?cid=774b29d4f13844c495f206cafdad9c86,40lro6xpFS9TxV2uC7yvs4,5XJDexmWFLWOkjOEjOVX3e,2215X6fteco2cgMa8I8ifV
5102,Leebrian,Cauty,2,No Fue - Remix,"Leebrian, Cauty, Rauw Alejandro, Brray, Feid",https://p.scdn.co/mp3-preview/ad205b085c81277f4e66be2b213a28875a5fac59?cid=774b29d4f13844c495f206cafdad9c86,40lro6xpFS9TxV2uC7yvs4,2QUvtLq6oQaX0LNsYY2fas,3b2STpVG1wHiZJ7u6hvmoR
5103,Leebrian,Rauw Alejandro,1,No Fue - Remix,"Leebrian, Cauty, Rauw Alejandro, Brray, Feid",https://p.scdn.co/mp3-preview/ad205b085c81277f4e66be2b213a28875a5fac59?cid=774b29d4f13844c495f206cafdad9c86,40lro6xpFS9TxV2uC7yvs4,1mcTU81TzQhprhouKaTkpq,3b2STpVG1wHiZJ7u6hvmoR
5104,Leebrian,Feid,1,No Fue - Remix,"Leebrian, Cauty, Rauw Alejandro, Brray, Feid",https://p.scdn.co/mp3-preview/ad205b085c81277f4e66be2b213a28875a5fac59?cid=774b29d4f13844c495f206cafdad9c86,40lro6xpFS9TxV2uC7yvs4,2LRoIwlKmHjgvigdNGBHNo,3b2STpVG1wHiZJ7u6hvmoR
5105,Leebrian,Jhay Cortez,1,A Vapor,"Sky Rompiendo, Jhay Cortez, Leebrian, Mora",https://p.scdn.co/mp3-preview/7ba8385b2d4fa379b9e1d95b137d346c33abc13e?cid=774b29d4f13844c495f206cafdad9c86,40lro6xpFS9TxV2uC7yvs4,0EFisYRi20PTADoJrifHrz,7JGUQpRKKQf1CfZFBVYPxi
5106,Leebrian,Mora,1,A Vapor,"Sky Rompiendo, Jhay Cortez, Leebrian, Mora",https://p.scdn.co/mp3-preview/7ba8385b2d4fa379b9e1d95b137d346c33abc13e?cid=774b29d4f13844c495f206cafdad9c86,40lro6xpFS9TxV2uC7yvs4,0Q8NcsJwoCbZOHHW63su5S,7JGUQpRKKQf1CfZFBVYPxi
5107,Leebrian,Alex Rose,1,Camara Roll,"Leebrian, Alex Rose",https://p.scdn.co/mp3-preview/6da08004c77d315addabd00e456f0c4d6a18c44e?cid=774b29d4f13844c495f206cafdad9c86,40lro6xpFS9TxV2uC7yvs4,2DspEsT7UXGKd2VaaedgG4,0l3spI1eHvv7iyMRSeOgJZ
5108,Leebrian,Lunay,1,Como Te Gusta,"Leebrian, Lunay",https://p.scdn.co/mp3-preview/eb637adcd36a0f42b73e348fa9362e095759069d?cid=774b29d4f13844c495f206cafdad9c86,40lro6xpFS9TxV2uC7yvs4,47MpMsUfWtgyIIBEFOr4FE,4R2F0LX1uGdJArymJTuzIm
5109,Cauty,Mariah Angeliq,2,Wiki Wiki,"Cauty, Mariah Angeliq",https://p.scdn.co/mp3-preview/e8803b50fa2bcadb2d1437a80c8c4cc054f91187?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,0KKUc4amZyvswV2YL6WTar,3igy7uV9uVPUlIWE9yoohM
5110,Cauty,Guaynaa,2,CALLE,"Lola Indigo, Guaynaa, Cauty",https://p.scdn.co/mp3-preview/3306eea6012bf17664c00c3398d7bc355e87458a?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,0BqURncJM5B1BBu7UM51eq,0BS1yp2HENnXeH0aRRcEOE
5111,Cauty,Luigi 21 Plus,1,PARÁMELO,"Cauty, Luigi 21 Plus",https://p.scdn.co/mp3-preview/b2c25a1095e7ac6373ae2e6f5078331463e35e48?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,77GVmrLGuxNEvj2ibvT62v,1jaHGrzF7DIWbiWUfYX4RE
5112,Cauty,Lenny Tavárez,3,Mal Necesario,"Cauty, Lenny Tavárez",https://p.scdn.co/mp3-preview/777f6969dca1682fe5ce992774494ef8d3a36753?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,1pQWsZQehhS4wavwh7Fnxd,2WEK6o46EkLZ3SKNc0uYvx
5113,Cauty,Hozwal,1,NO COGEMOS ESA,"Cauty, Hozwal",https://p.scdn.co/mp3-preview/0ccaff8a4f8e316d8d63503af04f65df95f33c21?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,1lgtR3WlcFxEy6yPoOh0J2,0lYzjrMUyiLo9ioDDhTzTG
5114,Cauty,Big Soto,2,La La La,"Cauty, Big Soto",https://p.scdn.co/mp3-preview/fb08da72eb8e83987ae8e9721fca6e7fde0fb09b?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,2TQ4CGgxxCWHqa9yYIGDoU,59RYqrDOWV3RnRvWzKIhqD
5115,Cauty,Javiielo,1,LÁMELO BALL,"Cauty, Javiielo",https://p.scdn.co/mp3-preview/15f75311df9c9cac3990a8858fcac9b761dd7bd6?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,3HH6yOn1yJNZo3RY5zEfy5,3Gf9g6rfx5tjCIX2yKvrYy
5116,Cauty,Brytiago,1,ES TEMPRANO,"Cauty, Brytiago, Juanka",https://p.scdn.co/mp3-preview/a9d28889ca6a0aa36d4e1eb510fea2ca80a2d9f7?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,00XhexlJEXQstHimpZN910,6XA9bSJelACunynif240az
5117,Cauty,Juanka,2,ES TEMPRANO,"Cauty, Brytiago, Juanka",https://p.scdn.co/mp3-preview/a9d28889ca6a0aa36d4e1eb510fea2ca80a2d9f7?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,3Wb38LDP3N4tkobValgE9D,6XA9bSJelACunynif240az
5118,Cauty,KEVVO,1,NO LA GRABEN,"Cauty, KEVVO",https://p.scdn.co/mp3-preview/a3e49bce2f883e93a598ea8ca4d4d64198c4bcba?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,4QrBoWLm2WNlPdbFhmlaUZ,6PhdfIshhx5AMbvJIrjB15
5119,Cauty,Alexis y Fido,2,MERA MA,"Cauty, Alexis y Fido",https://p.scdn.co/mp3-preview/95f6b9f2180183e26c8c4bd081f027ee1f62803c?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,7tU1VKOuxiNZwBZC6RHidA,2UxZIVBlrbiIbvE5zyxC5E
5120,Cauty,Kiko el Crazy,1,POR AHÍ,"Cauty, Kiko el Crazy",https://p.scdn.co/mp3-preview/eb573cd93ef49bd1741dacc170e9a43627226bd7?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,3NpG6SsHaQETkdQVZH6V1E,0LIkEJQ9fj2VrNg4HUkg1J
5121,Cauty,Maikel Delacalle,1,PA QUE LA INVITAN,"Cauty, Maikel Delacalle, Ecko, Lyanno",https://p.scdn.co/mp3-preview/2e9f699495ebfa215b60e6436490f877ecb58f4b?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,2t7vyRN71qtQT18frElAnV,6pOmXvSNPEZqFthdx1nz6T
5122,Cauty,Ecko,2,La Nota,"Ecko, Cauty, Juanka",https://p.scdn.co/mp3-preview/29db05c373c70d59bb33b610938d186fb8c44347?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,2Jb9jVnCpWkXtoGznFJ6bF,0VCq9GW7FeSARq4JNwlp5l
5123,Cauty,Lyanno,1,PA QUE LA INVITAN,"Cauty, Maikel Delacalle, Ecko, Lyanno",https://p.scdn.co/mp3-preview/2e9f699495ebfa215b60e6436490f877ecb58f4b?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,1Ts9of7VPZElwPQnqnDSfW,6pOmXvSNPEZqFthdx1nz6T
5124,Cauty,Pusho,1,Callejera,,,2QUvtLq6oQaX0LNsYY2fas,2qbEtwBVyobgpNP5KcHE9J,
5125,Cauty,Lola Indigo,1,CALLE,"Lola Indigo, Guaynaa, Cauty",https://p.scdn.co/mp3-preview/3306eea6012bf17664c00c3398d7bc355e87458a?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,3bvfu2KAve4lPHrhEFDZna,0BS1yp2HENnXeH0aRRcEOE
5126,Cauty,Sael,1,Sin Mente,"Sael, Brray, Cauty",https://p.scdn.co/mp3-preview/21e981ca36fe817b24610201f94f23c4f9193877?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,6Itjwvv5YmsC8ZcI5N4Jux,0BjnXo1JzCPPuYi0bphx1D
5127,Cauty,Brray,2,Tranquilito,"Cauty, Brray",https://p.scdn.co/mp3-preview/13f9bcf87152509f9feeae01a194f47a9dae7ae2?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,1GKIlPFdcewHtpDVCQ8zmJ,4aiVm2z0dQeCjJfFGvJfrX
5128,Cauty,Bulova,1,Indica (feat. Kiddtetoon),"Bulova, Cauty, Jerry Di, Kiddtetoon",https://p.scdn.co/mp3-preview/2cce050f08a275a6a20a18ad56b194e96217b132?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,6NAhbfEqeWELwfjH391Vz0,7eCZ2lP49DFPBTUMEcB4Bn
5129,Cauty,Jerry Di,1,Indica (feat. Kiddtetoon),"Bulova, Cauty, Jerry Di, Kiddtetoon",https://p.scdn.co/mp3-preview/2cce050f08a275a6a20a18ad56b194e96217b132?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,7f02bxFbZIOVdSbYRNYvLT,7eCZ2lP49DFPBTUMEcB4Bn
5130,Cauty,Eix,1,Siempre Viva - Remix,"Eix, Cauty, Lalo Ebratt",https://p.scdn.co/mp3-preview/774da8a3e8e7834f90947b311528dff0b68c0f17?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,384MqcXCGGFh9UcjI5Tpc5,7w4zx7MCvJauD72N5CoPHh
5131,Cauty,Lalo Ebratt,1,Siempre Viva - Remix,"Eix, Cauty, Lalo Ebratt",https://p.scdn.co/mp3-preview/774da8a3e8e7834f90947b311528dff0b68c0f17?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,1GAymyGBvB4gQy5Z5LZ1Wj,7w4zx7MCvJauD72N5CoPHh
5132,Cauty,Rafa Pabön,1,Acerola,"Lenny Tavárez, Rafa Pabön, Cauty",https://p.scdn.co/mp3-preview/b931bbef4044f6b0e37bce6c5db7e0dd0e634e51?cid=774b29d4f13844c495f206cafdad9c86,2QUvtLq6oQaX0LNsYY2fas,11YLRSsZA3YVuQQtHXKTlz,2uUwscNV5ineK3ZbNPOIJM
5133,Don Patricio,Cruz Cafuné,1,Contando Lunares (feat. Cruz Cafuné),"Don Patricio, Cruz Cafuné",https://p.scdn.co/mp3-preview/d9be785f28b76fb1539699f5b09c281a5122ddc2?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,0jeYkqwckGJoHQhhXwgzk3,6uW0PIRcyZLvkoonm763xD
5134,Don Patricio,Bejo,1,Por Lambón,"Don Patricio, Bejo",https://p.scdn.co/mp3-preview/4df22168b848b382d698817167bd77bc40fe3318?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,0adJG3bdFTHCkTY28NkY4u,3RthXccAipbk32sTX2xZPX
5135,Don Patricio,Kabasaki,1,Supongo,"Kabasaki, Don Patricio",https://p.scdn.co/mp3-preview/487a365952f6942291064b2923adaaa54a4d432f?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,4rO00pQq33bIv73QyJdivX,7wwyOQxhXcw30LgFuivWGX
5136,Don Patricio,Selecta,2,Jugando,"Recycled J, Don Patricio, Selecta",https://p.scdn.co/mp3-preview/f18323f7d785afba19c8908d2520a0b0edca139c?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,1m9WPOccw8sizsVYUhSVjZ,5U3vSYm3goqsghve7VAVGK
5137,Don Patricio,Mozart La Para,1,Pa toda la vida (feat. Mozart La Para),"Don Patricio, Mozart La Para",https://p.scdn.co/mp3-preview/68f696aedb90faefea78449b7af3b331bca2a698?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,0odliLZMTk45CEVzF3Zocl,6DDb7XRNUzeHmSoTbw5nmm
5138,Don Patricio,Bizarrap,1,"Don Patricio: Bzrp Music Sessions, Vol. 25","Bizarrap, Don Patricio",https://p.scdn.co/mp3-preview/5cbf1fa511aa13e58308fc56e50020ddb60662ff?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,716NhGYqD1jl2wI1Qkgq36,3B30FE1ywQwRa5vcg2W1Zg
5139,Don Patricio,Rauw Alejandro,1,Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix,"Don Patricio, Anitta, Rauw Alejandro",https://p.scdn.co/mp3-preview/3183bd6d4edabae954b71d20866383f730633b10?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,1mcTU81TzQhprhouKaTkpq,4r2IrqOOdh3dPUKyvRHaSE
5140,Don Patricio,Recycled J,1,Jugando,"Recycled J, Don Patricio, Selecta",https://p.scdn.co/mp3-preview/f18323f7d785afba19c8908d2520a0b0edca139c?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,4bWHA8fMNjzfGPQqnh5D6y,5U3vSYm3goqsghve7VAVGK
5141,Don Patricio,Juancho Marqués,1,Benicàssim (feat. InnerCut),"Juancho Marqués, Don Patricio, InnerCut",https://p.scdn.co/mp3-preview/c350ddbfc9983511b2e3c33ffd28176ce1212425?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,5JcO3FHEBbWTQMUHmWtU2g,6dQ4XjdfaEodjTlvyn6g6A
5142,Don Patricio,Lola Indigo,1,Lola Bunny,"Lola Indigo, Don Patricio",https://p.scdn.co/mp3-preview/cf6230d203879a90fc318383c938eb6a8c7f720c?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,3bvfu2KAve4lPHrhEFDZna,5CNxbzsILTRDcahAZzvEee
5143,Don Patricio,Rels B,1,"¿CÓMO TE VA, QUERIDA?","Rels B, Don Patricio",https://p.scdn.co/mp3-preview/c9150f88ab708c91d9a8d81580f866cb0ad29bc3?cid=774b29d4f13844c495f206cafdad9c86,6vPXtLmNd3mW0dd1Rb9eQ9,2IMZYfNi21MGqxopj9fWx8,2p89F5HPntIfuJ1SnuPoeK
5144,Rafa Pabön,Alex Rose,1,Me Matas,"Rafa Pabön, Alex Rose",https://p.scdn.co/mp3-preview/7785f041c1f89f96af4fa3b3d6412bdd0f48b166?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,2DspEsT7UXGKd2VaaedgG4,0MxL7lLZjQbSGbhFEDAGRI
5145,Rafa Pabön,Zion,2,A Güiro - Remix,"Rafa Pabön, Zion, Brray, Randy, Toño Rosario, Jon Z, Kiko el Crazy",https://p.scdn.co/mp3-preview/254ac44d28435bb26f8ff463a95a602d36b081b8?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,1pgDilWYDWLoOgGjf1iHNu,2Nr4JG8m3Yn0ZIiDDkMlGT
5146,Rafa Pabön,Brray,4,A Güiro - Remix,"Rafa Pabön, Zion, Brray, Randy, Toño Rosario, Jon Z, Kiko el Crazy",https://p.scdn.co/mp3-preview/254ac44d28435bb26f8ff463a95a602d36b081b8?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,1GKIlPFdcewHtpDVCQ8zmJ,2Nr4JG8m3Yn0ZIiDDkMlGT
5147,Rafa Pabön,Randy,2,A Güiro - Remix,"Rafa Pabön, Zion, Brray, Randy, Toño Rosario, Jon Z, Kiko el Crazy",https://p.scdn.co/mp3-preview/254ac44d28435bb26f8ff463a95a602d36b081b8?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,7qYeIN2r4H1kBvr0Gm9Iav,2Nr4JG8m3Yn0ZIiDDkMlGT
5148,Rafa Pabön,Toño Rosario,2,A Güiro - Remix,"Rafa Pabön, Zion, Brray, Randy, Toño Rosario, Jon Z, Kiko el Crazy",https://p.scdn.co/mp3-preview/254ac44d28435bb26f8ff463a95a602d36b081b8?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,4DjY0CaKAejJgghVHTaOUy,2Nr4JG8m3Yn0ZIiDDkMlGT
5149,Rafa Pabön,Jon Z,3,A Güiro - Remix,"Rafa Pabön, Zion, Brray, Randy, Toño Rosario, Jon Z, Kiko el Crazy",https://p.scdn.co/mp3-preview/254ac44d28435bb26f8ff463a95a602d36b081b8?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,5bWUlnPx9OYKsLiUJrhCA1,2Nr4JG8m3Yn0ZIiDDkMlGT
5150,Rafa Pabön,Kiko el Crazy,2,A Güiro - Remix,"Rafa Pabön, Zion, Brray, Randy, Toño Rosario, Jon Z, Kiko el Crazy",https://p.scdn.co/mp3-preview/254ac44d28435bb26f8ff463a95a602d36b081b8?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,3NpG6SsHaQETkdQVZH6V1E,2Nr4JG8m3Yn0ZIiDDkMlGT
5151,Rafa Pabön,Gigolo Y La Exce,2,Bandido,"Rafa Pabön, Gigolo Y La Exce",https://p.scdn.co/mp3-preview/f3ab1cf06453e2a41ae80ba647827364f44764a8?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,7lCRuW6BSXGAsxuQV9lR0i,2XNcY6exPaqa5bLLrOxQcg
5152,Rafa Pabön,Eix,2,Dios Quiera,"Eix, Rafa Pabön, Jay Music",https://p.scdn.co/mp3-preview/ed13fa8553d46f7cfd2b0ee08eda1bafbe0e301a?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,384MqcXCGGFh9UcjI5Tpc5,7k6JvW345RHB0qmMq9SJSM
5153,Rafa Pabön,Luis Vargas,1,Yo Muero Bebiendo,"Luis Vargas, Jon Z, Rafa Pabön, Lenny Santos, Xclusive 5 AM, Alcover",https://p.scdn.co/mp3-preview/b0d90b5cafc43ee4e0302e413a946258d70dc409?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,6Mjbr8K3MiiRMqmFIB4zWq,4sZ69wnoP8Kno1N5TBQ3xN
5154,Rafa Pabön,De La Ghetto,1,La Cartera - Remix,"Rafa Pabön, De La Ghetto, Dalex",https://p.scdn.co/mp3-preview/dd531155c70aba1a0841e74afafb4330623fccb3?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,3EiLUeyEcA6fbRPSHkG5kb,48oYZdR5YurN2YWnUsYDYu
5155,Rafa Pabön,Dalex,1,La Cartera - Remix,"Rafa Pabön, De La Ghetto, Dalex",https://p.scdn.co/mp3-preview/dd531155c70aba1a0841e74afafb4330623fccb3?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,0KPX4Ucy9dk82uj4GpKesn,48oYZdR5YurN2YWnUsYDYu
5156,Rafa Pabön,Ñejo,1,Vamonos,,,11YLRSsZA3YVuQQtHXKTlz,2OHKEe204spO7G7NcbeO2o,
5157,Rafa Pabön,Ana Mena,1,Me Quedo - Remix,"Nil Moliner, Rafa Pabön, Ana Mena",https://p.scdn.co/mp3-preview/e791a9bb2bbc46cdf18eff787609b6a7f2303d96?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,6k8mwkKJKKjBILo7ypBspl,6jRGqtJCF4Q7Pm0GJkHEsG
5158,Rafa Pabön,Juhn,2,Color Pastel,"Rafa Pabön, Juhn",https://p.scdn.co/mp3-preview/108fcd2653527fe08379c1e7b3c815c58743fd79?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,2LmcxBak1alK1bf7d1beTr,67spWmZYekOflhheD1VE8c
5159,Rafa Pabön,Joyce Santana,1,*67,,,11YLRSsZA3YVuQQtHXKTlz,4zOhMWD0LoBe2nP7s9cHhX,
5160,Rafa Pabön,Jowell & Randy,1,Ojitos Chiquitos,"Rafa Pabön, Jowell & Randy",https://p.scdn.co/mp3-preview/e9dc3f2a6ab646ba3d816373e739e4cdadab55c2?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,4IMAo2UQchVFyPH24PAjUs,5OJpD5HRK4P8YQJOO3R73r
5161,Rafa Pabön,Lary Over,1,Me Acostumbre,"Rafa Pabön, Lary Over",https://p.scdn.co/mp3-preview/a61a49f8c756fb7e5668e539f397972f92e2bc8b?cid=774b29d4f13844c495f206cafdad9c86,11YLRSsZA3YVuQQtHXKTlz,1jSjfSgDjedJdi5MoyRu78,3KZOM4LohPYj2Q1tohKPla
5162,Nekxum,Javiielo,12,Mi Casi Algo,"Javiielo, Nekxum",https://p.scdn.co/mp3-preview/9d9abeabb4e6b4fa9f3bc658d354d43694a73b94?cid=774b29d4f13844c495f206cafdad9c86,4gZwJrNP5NG3KGS2dRcS5c,3HH6yOn1yJNZo3RY5zEfy5,0JpuxOdaEbiiPQyH1UmW4H
5163,Nekxum,Lary Over,1,Ese Man,"Javiielo, Lary Over, Nekxum",https://p.scdn.co/mp3-preview/994c0d9ab31e2bc48eea695b5f5d00fb1865d1df?cid=774b29d4f13844c495f206cafdad9c86,4gZwJrNP5NG3KGS2dRcS5c,1jSjfSgDjedJdi5MoyRu78,3Y7rdAmpCQuxSo8xnUuTNo
5164,Nekxum,Jay Wheeler,1,Cenicero,"Javiielo, Jay Wheeler, Nekxum",https://p.scdn.co/mp3-preview/c2c07009be177474e0653257463ac6c1c52d307f?cid=774b29d4f13844c495f206cafdad9c86,4gZwJrNP5NG3KGS2dRcS5c,2cPqdH7XMvwaBJEVjheH8g,4JznxNAtycdgvzd4kv343C
5165,Nekxum,Rauw Alejandro,1,Remix Es Normal,"Nekxum, Rauw Alejandro, Javiielo",https://p.scdn.co/mp3-preview/b8391579345f76c0735eb079bae2a2a508dd7f5e?cid=774b29d4f13844c495f206cafdad9c86,4gZwJrNP5NG3KGS2dRcS5c,1mcTU81TzQhprhouKaTkpq,3dzJyK699Tskoz4WxeXsOm
5166,Javiielo,Anonimus,1,La Clave - Remix,"Anonimus, Totoy El Frio, Javiielo, Milly, Hozwal",https://p.scdn.co/mp3-preview/71dac1002d3134c989dc50a091ca330b17f04818?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,62lbdm09j0QUbWB7SqCJvt,6aG3FtVhIkyKhM6pfDpZJ1
5167,Javiielo,Milly,2,La Clave - Remix,"Anonimus, Totoy El Frio, Javiielo, Milly, Hozwal",https://p.scdn.co/mp3-preview/71dac1002d3134c989dc50a091ca330b17f04818?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,7kXCcNRLEnblbTAppPraBp,6aG3FtVhIkyKhM6pfDpZJ1
5168,Javiielo,Hozwal,2,La Clave - Remix,"Anonimus, Totoy El Frio, Javiielo, Milly, Hozwal",https://p.scdn.co/mp3-preview/71dac1002d3134c989dc50a091ca330b17f04818?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,1lgtR3WlcFxEy6yPoOh0J2,6aG3FtVhIkyKhM6pfDpZJ1
5169,Javiielo,Nekxum,11,Mi Casi Algo,"Javiielo, Nekxum",https://p.scdn.co/mp3-preview/9d9abeabb4e6b4fa9f3bc658d354d43694a73b94?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,4gZwJrNP5NG3KGS2dRcS5c,0JpuxOdaEbiiPQyH1UmW4H
5170,Javiielo,Jeeiph,1,Provocarme,"Fenix The Producer, Totoy El Frio, Javiielo, Jeeiph",https://p.scdn.co/mp3-preview/836216903f4572d1b155e5074c961a781e0641bd?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,6ZtLRqHEkAXPWVw0eRbDac,2OgvwWQ11xdj6JJ2J78TOo
5171,Javiielo,Blessd,2,Dos Problemas (feat. Big Soto) - Remix,"Blessd, Javiielo, Neutro Shorty, Big Soto",https://p.scdn.co/mp3-preview/04975c51ed6d8ea728e1479ea7440230383b2b9a?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,1TA5sGRlKUJXBN4ZyJuDIX,7bx66Je824Iak8c1CfsMrE
5172,Javiielo,DEKKO,2,Tus Fotos (with Javiielo),"DEKKO, Javiielo",https://p.scdn.co/mp3-preview/d10fc1ad9911b0a828de317759ece57579561e13?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,6ZvYYrrfpb1Z7kICDyxWQE,1I9nceRI1bSCE4QYiltuI3
5173,Javiielo,Neutro Shorty,1,Dos Problemas (feat. Big Soto) - Remix,"Blessd, Javiielo, Neutro Shorty, Big Soto",https://p.scdn.co/mp3-preview/04975c51ed6d8ea728e1479ea7440230383b2b9a?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,5wUO3A6DT4tO5UDz21kE2Y,7bx66Je824Iak8c1CfsMrE
5174,Javiielo,Big Soto,1,Dos Problemas (feat. Big Soto) - Remix,"Blessd, Javiielo, Neutro Shorty, Big Soto",https://p.scdn.co/mp3-preview/04975c51ed6d8ea728e1479ea7440230383b2b9a?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,2TQ4CGgxxCWHqa9yYIGDoU,7bx66Je824Iak8c1CfsMrE
5175,Javiielo,Brytiago,2,Pa Los Gustos Los Colores (Remix),"Javiielo, Brytiago, KHEA, Omy de Oro, Nekxum",https://p.scdn.co/mp3-preview/f0f1608d8be1f47902c76146cc65fd47b53764cf?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,00XhexlJEXQstHimpZN910,3vmEdpP9uCGAak2Mx5H5Ol
5176,Javiielo,Juhn,1,Malvada,"Brytiago, Juhn, Javiielo",https://p.scdn.co/mp3-preview/69e7fb5ff06610220c490793422b572918b198aa?cid=774b29d4f13844c495f206cafdad9c86,3HH6yOn1yJNZo3RY5zEfy5,2LmcxBak1alK1bf7d1beTr,4mY8LwsRqExbnauoyl18g1
